transaction_id,account_number,amount,currency,transaction_type,status,transaction_date,description
TXN-18871,ACC-067,4385.6,EUR,CREDIT,COMPLETED,2026-02-03T13:38:00,Refund
TXN-18872,ACC-052,-337.98,EUR,DEBIT,COMPLETED,2026-02-03T15:04:00,Pharmacy
TXN-18873,ACC-027,-169.98,EUR,DEBIT,COMPLETED,2026-02-03T17:04:00,Gas station
TXN-18874,ACC-070,-109.66,EUR,DEBIT,COMPLETED,2026-02-03T17:17:00,Pharmacy
TXN-18875,ACC-084,3317.33,EUR,CREDIT,COMPLETED,2026-02-03T18:53:00,Bonus
TXN-18876,ACC-016,-351.8,EUR,DEBIT,COMPLETED,2026-02-03T20:45:00,Gym membership
TXN-18877,ACC-055,-146.56,EUR,DEBIT,COMPLETED,2026-02-03T22:30:00,Restaurant
TXN-18878,ACC-068,-254.04,EUR,DEBIT,COMPLETED,2026-02-04T00:03:00,Coffee shop
TXN-18879,ACC-039,3032.7,EUR,CREDIT,COMPLETED,2026-02-04T01:01:00,Freelance income
TXN-18880,ACC-025,-39.48,EUR,DEBIT,COMPLETED,2026-02-04T02:23:00,Gym membership
TXN-18881,ACC-003,-473.54,USD,DEBIT,COMPLETED,2026-02-04T03:45:00,Coffee shop
TXN-18882,ACC-084,407.21,EUR,CREDIT,COMPLETED,2026-02-04T05:12:00,Salary payment
TXN-18883,ACC-083,165.89,EUR,CREDIT,COMPLETED,2026-02-04T05:38:00,Invoice payment
TXN-18884,ACC-044,2385.63,EUR,CREDIT,COMPLETED,2026-02-04T05:55:00,Refund
TXN-18885,ACC-066,-91.63,USD,DEBIT,COMPLETED,2026-02-04T07:55:00,Streaming subscription
TXN-18886,ACC-041,-165.89,EUR,DEBIT,COMPLETED,2026-02-04T08:20:00,Coffee shop
TXN-18887,ACC-074,-434.92,EUR,DEBIT,PENDING,2026-02-04T08:54:00,Utility bill
TXN-18888,ACC-070,-282.25,USD,DEBIT,COMPLETED,2026-02-04T09:31:00,Grocery store
TXN-18889,ACC-028,-379.38,USD,DEBIT,FAILED,2026-02-04T09:54:00,Streaming subscription
TXN-18890,ACC-063,-169.62,EUR,DEBIT,COMPLETED,2026-02-04T11:25:00,Streaming subscription
TXN-18891,ACC-022,-357.89,EUR,DEBIT,PENDING,2026-02-04T11:59:00,Grocery store
TXN-18892,ACC-094,-135.86,EUR,DEBIT,COMPLETED,2026-02-04T13:03:00,Gym membership
TXN-18893,ACC-027,-27.73,EUR,DEBIT,COMPLETED,2026-02-04T13:21:00,Gas station
TXN-18894,ACC-023,-292.2,EUR,DEBIT,COMPLETED,2026-02-04T14:11:00,Gym membership
TXN-18895,ACC-055,-369.12,EUR,DEBIT,FAILED,2026-02-04T16:09:00,Streaming subscription
TXN-18896,ACC-042,-320.24,EUR,DEBIT,COMPLETED,2026-02-04T17:42:00,Restaurant
TXN-18897,ACC-056,-14.46,USD,DEBIT,COMPLETED,2026-02-04T18:06:00,Streaming subscription
TXN-18898,ACC-082,2145.09,EUR,CREDIT,FAILED,2026-02-04T18:14:00,Freelance income
TXN-18899,ACC-041,-361.23,EUR,DEBIT,COMPLETED,2026-02-04T19:55:00,Streaming subscription
TXN-18900,ACC-096,2863.73,EUR,CREDIT,COMPLETED,2026-02-04T21:31:00,Bonus
TXN-18901,ACC-078,-450.56,EUR,DEBIT,COMPLETED,2026-02-04T21:43:00,Pharmacy
TXN-18902,ACC-047,-6.11,EUR,DEBIT,COMPLETED,2026-02-04T21:58:00,Grocery store
TXN-18903,ACC-065,-21.63,EUR,DEBIT,COMPLETED,2026-02-04T23:48:00,Gas station
TXN-18904,ACC-029,-139.58,EUR,DEBIT,COMPLETED,2026-02-05T01:40:00,Streaming subscription
TXN-18905,ACC-083,-285.16,EUR,DEBIT,COMPLETED,2026-02-05T03:18:00,Rent
TXN-18906,ACC-009,-66.93,EUR,DEBIT,COMPLETED,2026-02-05T04:43:00,Rent
TXN-18907,ACC-029,-98.3,USD,DEBIT,COMPLETED,2026-02-05T06:32:00,Gas station
TXN-18908,ACC-014,-351.1,USD,DEBIT,FAILED,2026-02-05T07:35:00,Coffee shop
TXN-18909,ACC-012,-248.64,EUR,DEBIT,COMPLETED,2026-02-05T07:42:00,Coffee shop
TXN-18910,ACC-066,-129.67,EUR,DEBIT,COMPLETED,2026-02-05T08:23:00,Utility bill
TXN-18911,ACC-007,567.63,USD,CREDIT,PENDING,2026-02-05T09:26:00,Salary payment
TXN-18912,ACC-003,-378.9,EUR,DEBIT,PENDING,2026-02-05T11:04:00,Gas station
TXN-18913,ACC-052,-236.64,EUR,DEBIT,COMPLETED,2026-02-05T11:34:00,Coffee shop
TXN-18914,ACC-073,-16.4,EUR,DEBIT,COMPLETED,2026-02-05T13:17:00,Gym membership
TXN-18915,ACC-057,2116.37,USD,CREDIT,PENDING,2026-02-05T13:47:00,Salary payment
TXN-18916,ACC-062,-382.9,EUR,DEBIT,PENDING,2026-02-05T15:47:00,Online purchase
TXN-18917,ACC-011,4094.37,EUR,CREDIT,COMPLETED,2026-02-05T17:40:00,Refund
TXN-18918,ACC-041,-443.64,EUR,DEBIT,COMPLETED,2026-02-05T19:15:00,Gas station
TXN-18919,ACC-029,-342.52,EUR,DEBIT,COMPLETED,2026-02-05T20:15:00,Gas station
TXN-18920,ACC-044,2101.4,EUR,CREDIT,FAILED,2026-02-05T20:28:00,Invoice payment
TXN-18921,ACC-074,-136.92,EUR,DEBIT,COMPLETED,2026-02-05T21:38:00,Gas station
TXN-18922,ACC-046,-422.76,EUR,DEBIT,COMPLETED,2026-02-05T23:28:00,Rent
TXN-18923,ACC-008,-245.58,EUR,DEBIT,COMPLETED,2026-02-05T23:35:00,Pharmacy
TXN-18924,ACC-048,-151.2,EUR,DEBIT,PENDING,2026-02-05T23:56:00,Online purchase
TXN-18925,ACC-044,-302.6,EUR,DEBIT,COMPLETED,2026-02-06T00:53:00,Grocery store
TXN-18926,ACC-034,2018.74,EUR,CREDIT,COMPLETED,2026-02-06T01:18:00,Salary payment
TXN-18927,ACC-058,-222.03,EUR,DEBIT,COMPLETED,2026-02-06T03:02:00,Gas station
TXN-18928,ACC-100,-270.0,EUR,DEBIT,COMPLETED,2026-02-06T04:37:00,Restaurant
TXN-18929,ACC-040,-336.16,USD,DEBIT,COMPLETED,2026-02-06T05:35:00,Streaming subscription
TXN-18930,ACC-062,-249.36,EUR,DEBIT,FAILED,2026-02-06T06:26:00,Rent
TXN-18931,ACC-017,-356.38,EUR,DEBIT,COMPLETED,2026-02-06T08:11:00,Gas station
TXN-18932,ACC-059,-401.61,EUR,DEBIT,COMPLETED,2026-02-06T10:10:00,Coffee shop
TXN-18933,ACC-069,-341.3,EUR,DEBIT,COMPLETED,2026-02-06T11:53:00,Pharmacy
TXN-18934,ACC-005,3527.35,EUR,CREDIT,COMPLETED,2026-02-06T13:30:00,Salary payment
TXN-18935,ACC-016,-410.22,EUR,DEBIT,COMPLETED,2026-02-06T14:14:00,Coffee shop
TXN-18936,ACC-001,-78.42,EUR,DEBIT,FAILED,2026-02-06T14:20:00,Gym membership
TXN-18937,ACC-028,-330.54,EUR,DEBIT,COMPLETED,2026-02-06T15:47:00,Online purchase
TXN-18938,ACC-003,3091.07,EUR,CREDIT,COMPLETED,2026-02-06T16:27:00,Refund
TXN-18939,ACC-066,-226.01,EUR,DEBIT,COMPLETED,2026-02-06T18:07:00,Utility bill
TXN-18940,ACC-064,4176.28,EUR,CREDIT,COMPLETED,2026-02-06T18:57:00,Bonus
TXN-18941,ACC-058,-457.34,EUR,DEBIT,PENDING,2026-02-06T19:16:00,Utility bill
TXN-18942,ACC-043,-299.75,EUR,DEBIT,FAILED,2026-02-06T19:40:00,Online purchase
TXN-18943,ACC-016,-206.84,EUR,DEBIT,COMPLETED,2026-02-06T21:32:00,Pharmacy
TXN-18944,ACC-098,-27.91,EUR,DEBIT,PENDING,2026-02-06T22:38:00,Streaming subscription
TXN-18945,ACC-047,-460.69,EUR,DEBIT,COMPLETED,2026-02-06T23:34:00,Utility bill
TXN-18946,ACC-015,-138.13,EUR,DEBIT,COMPLETED,2026-02-07T01:09:00,Restaurant
TXN-18947,ACC-026,3572.2,EUR,CREDIT,COMPLETED,2026-02-07T02:06:00,Freelance income
TXN-18948,ACC-077,-400.56,EUR,DEBIT,COMPLETED,2026-02-07T03:18:00,Gym membership
TXN-18949,ACC-064,-471.58,EUR,DEBIT,COMPLETED,2026-02-07T04:27:00,Online purchase
TXN-18950,ACC-018,-214.35,EUR,DEBIT,COMPLETED,2026-02-07T06:06:00,Coffee shop
TXN-18951,ACC-054,4371.3,EUR,CREDIT,COMPLETED,2026-02-07T07:44:00,Freelance income
TXN-18952,ACC-002,3769.92,EUR,CREDIT,COMPLETED,2026-02-07T08:01:00,Gift
TXN-18953,ACC-033,630.34,EUR,CREDIT,COMPLETED,2026-02-07T08:38:00,Freelance income
TXN-18954,ACC-088,-416.07,EUR,DEBIT,COMPLETED,2026-02-07T08:59:00,Rent
TXN-18955,ACC-064,-35.84,EUR,DEBIT,COMPLETED,2026-02-07T10:31:00,Utility bill
TXN-18956,ACC-083,2405.92,USD,CREDIT,PENDING,2026-02-07T11:44:00,Dividend
TXN-18957,ACC-021,-433.65,EUR,DEBIT,FAILED,2026-02-07T11:53:00,Coffee shop
TXN-18958,ACC-073,-467.48,EUR,DEBIT,COMPLETED,2026-02-07T13:17:00,Gas station
TXN-18959,ACC-053,143.8,EUR,CREDIT,COMPLETED,2026-02-07T14:54:00,Freelance income
TXN-18960,ACC-083,-305.46,EUR,DEBIT,COMPLETED,2026-02-07T16:32:00,Gym membership
TXN-18961,ACC-095,-77.68,EUR,DEBIT,COMPLETED,2026-02-07T17:24:00,Coffee shop
TXN-18962,ACC-079,255.48,EUR,CREDIT,COMPLETED,2026-02-07T19:22:00,Dividend
TXN-18963,ACC-060,585.86,EUR,CREDIT,COMPLETED,2026-02-07T21:22:00,Salary payment
TXN-18964,ACC-036,-385.78,EUR,DEBIT,COMPLETED,2026-02-07T22:14:00,Pharmacy
TXN-18965,ACC-007,-84.35,EUR,DEBIT,COMPLETED,2026-02-07T23:39:00,Grocery store
TXN-18966,ACC-008,2391.0,EUR,CREDIT,COMPLETED,2026-02-08T00:11:00,Dividend
TXN-18967,ACC-076,-70.09,EUR,DEBIT,COMPLETED,2026-02-08T02:06:00,Pharmacy
TXN-18968,ACC-036,-243.27,EUR,DEBIT,COMPLETED,2026-02-08T02:59:00,Rent
TXN-18969,ACC-086,-371.5,EUR,DEBIT,COMPLETED,2026-02-08T03:28:00,Utility bill
TXN-18970,ACC-081,-437.19,EUR,DEBIT,COMPLETED,2026-02-08T03:53:00,Gas station
TXN-18971,ACC-039,-219.3,EUR,DEBIT,COMPLETED,2026-02-08T04:02:00,Pharmacy
TXN-18972,ACC-008,-12.56,EUR,DEBIT,COMPLETED,2026-02-08T04:25:00,Grocery store
TXN-18973,ACC-025,-338.05,EUR,DEBIT,COMPLETED,2026-02-08T05:51:00,Coffee shop
TXN-18974,ACC-045,-322.31,EUR,DEBIT,COMPLETED,2026-02-08T07:38:00,Online purchase
TXN-18975,ACC-034,-367.61,EUR,DEBIT,COMPLETED,2026-02-08T08:57:00,Pharmacy
TXN-18976,ACC-083,-148.53,EUR,DEBIT,COMPLETED,2026-02-08T10:50:00,Gym membership
TXN-18977,ACC-032,-480.89,EUR,DEBIT,COMPLETED,2026-02-08T12:17:00,Rent
TXN-18978,ACC-069,-204.63,EUR,DEBIT,COMPLETED,2026-02-08T13:48:00,Grocery store
TXN-18979,ACC-005,-391.04,EUR,DEBIT,COMPLETED,2026-02-08T14:58:00,Grocery store
TXN-18980,ACC-065,-288.97,EUR,DEBIT,COMPLETED,2026-02-08T16:58:00,Gas station
TXN-18981,ACC-084,4326.78,EUR,CREDIT,COMPLETED,2026-02-08T17:57:00,Salary payment
TXN-18982,ACC-001,-93.13,EUR,DEBIT,COMPLETED,2026-02-08T19:43:00,Coffee shop
TXN-18983,ACC-037,632.36,EUR,CREDIT,COMPLETED,2026-02-08T20:37:00,Gift
TXN-18984,ACC-017,260.08,EUR,CREDIT,COMPLETED,2026-02-08T21:55:00,Refund
TXN-18985,ACC-055,-158.1,EUR,DEBIT,COMPLETED,2026-02-08T22:49:00,Online purchase
TXN-18986,ACC-013,4279.91,EUR,CREDIT,PENDING,2026-02-08T23:45:00,Dividend
TXN-18987,ACC-013,-438.49,EUR,DEBIT,COMPLETED,2026-02-09T00:46:00,Online purchase
TXN-18988,ACC-073,-73.59,EUR,DEBIT,COMPLETED,2026-02-09T01:19:00,Gas station
TXN-18989,ACC-083,4323.04,EUR,CREDIT,COMPLETED,2026-02-09T01:24:00,Invoice payment
TXN-18990,ACC-034,-338.81,USD,DEBIT,COMPLETED,2026-02-09T02:44:00,Grocery store
TXN-18991,ACC-008,-448.73,EUR,DEBIT,COMPLETED,2026-02-09T04:14:00,Streaming subscription
TXN-18992,ACC-099,-283.11,EUR,DEBIT,COMPLETED,2026-02-09T04:50:00,Gym membership
TXN-18993,ACC-059,1992.82,EUR,CREDIT,COMPLETED,2026-02-09T05:12:00,Salary payment
TXN-18994,ACC-075,-45.31,EUR,DEBIT,COMPLETED,2026-02-09T06:53:00,Gym membership
TXN-18995,ACC-035,-280.66,EUR,DEBIT,COMPLETED,2026-02-09T07:46:00,Coffee shop
TXN-18996,ACC-088,-493.19,EUR,DEBIT,COMPLETED,2026-02-09T09:44:00,Gym membership
TXN-18997,ACC-071,-186.35,EUR,DEBIT,COMPLETED,2026-02-09T11:11:00,Gym membership
TXN-18998,ACC-037,-122.33,EUR,DEBIT,PENDING,2026-02-09T12:03:00,Utility bill
TXN-18999,ACC-044,-101.0,EUR,DEBIT,COMPLETED,2026-02-09T14:03:00,Utility bill
TXN-19000,ACC-026,670.32,EUR,CREDIT,COMPLETED,2026-02-09T15:48:00,Refund
TXN-19001,ACC-042,-124.34,EUR,DEBIT,COMPLETED,2026-02-09T17:27:00,Utility bill
TXN-19002,ACC-080,-248.32,EUR,DEBIT,COMPLETED,2026-02-09T18:56:00,Gas station
TXN-19003,ACC-079,-283.17,EUR,DEBIT,COMPLETED,2026-02-09T19:44:00,Grocery store
TXN-19004,ACC-090,-386.94,EUR,DEBIT,COMPLETED,2026-02-09T20:41:00,Coffee shop
TXN-19005,ACC-040,-456.26,EUR,DEBIT,COMPLETED,2026-02-09T21:38:00,Online purchase
TXN-19006,ACC-037,2877.23,EUR,CREDIT,COMPLETED,2026-02-09T22:44:00,Invoice payment
TXN-19007,ACC-014,3707.82,EUR,CREDIT,FAILED,2026-02-09T23:10:00,Refund
TXN-19008,ACC-078,-262.37,EUR,DEBIT,FAILED,2026-02-10T00:58:00,Pharmacy
TXN-19009,ACC-038,318.45,EUR,CREDIT,COMPLETED,2026-02-10T01:12:00,Dividend
TXN-19010,ACC-046,-149.55,EUR,DEBIT,FAILED,2026-02-10T02:47:00,Coffee shop
TXN-19011,ACC-047,-159.46,EUR,DEBIT,COMPLETED,2026-02-10T03:02:00,Gas station
TXN-19012,ACC-099,-13.11,EUR,DEBIT,COMPLETED,2026-02-10T04:38:00,Online purchase
TXN-19013,ACC-032,-71.49,EUR,DEBIT,COMPLETED,2026-02-10T06:21:00,Utility bill
TXN-19014,ACC-006,-352.0,EUR,DEBIT,COMPLETED,2026-02-10T08:08:00,Gym membership
TXN-19015,ACC-013,-401.26,EUR,DEBIT,COMPLETED,2026-02-10T08:41:00,Online purchase
TXN-19016,ACC-041,-260.79,EUR,DEBIT,COMPLETED,2026-02-10T09:49:00,Gym membership
TXN-19017,ACC-068,-294.9,EUR,DEBIT,COMPLETED,2026-02-10T10:35:00,Gym membership
TXN-19018,ACC-016,-410.22,EUR,DEBIT,COMPLETED,2026-02-10T11:48:00,Gym membership
TXN-19019,ACC-098,-32.24,EUR,DEBIT,COMPLETED,2026-02-10T13:35:00,Rent
TXN-19020,ACC-016,-413.6,EUR,DEBIT,COMPLETED,2026-02-10T14:23:00,Pharmacy
TXN-19021,ACC-016,-103.81,EUR,DEBIT,COMPLETED,2026-02-10T15:46:00,Restaurant
TXN-19022,ACC-023,-408.11,EUR,DEBIT,COMPLETED,2026-02-10T16:55:00,Streaming subscription
TXN-19023,ACC-057,-91.74,EUR,DEBIT,COMPLETED,2026-02-10T17:22:00,Restaurant
TXN-19024,ACC-095,-232.73,EUR,DEBIT,COMPLETED,2026-02-10T18:40:00,Coffee shop
TXN-19025,ACC-029,-261.62,EUR,DEBIT,COMPLETED,2026-02-10T19:37:00,Coffee shop
TXN-19026,ACC-026,-37.98,EUR,DEBIT,COMPLETED,2026-02-10T20:32:00,Grocery store
TXN-19027,ACC-027,-47.19,EUR,DEBIT,FAILED,2026-02-10T20:38:00,Gym membership
TXN-19028,ACC-049,-457.89,EUR,DEBIT,COMPLETED,2026-02-10T22:25:00,Online purchase
TXN-19029,ACC-027,-472.29,EUR,DEBIT,COMPLETED,2026-02-11T00:17:00,Rent
TXN-19030,ACC-083,-257.51,USD,DEBIT,COMPLETED,2026-02-11T00:51:00,Coffee shop
TXN-19031,ACC-047,-222.06,EUR,DEBIT,COMPLETED,2026-02-11T01:24:00,Utility bill
TXN-19032,ACC-057,-238.69,EUR,DEBIT,COMPLETED,2026-02-11T02:23:00,Rent
TXN-19033,ACC-059,1587.67,EUR,CREDIT,COMPLETED,2026-02-11T02:28:00,Invoice payment
TXN-19034,ACC-002,-376.43,EUR,DEBIT,COMPLETED,2026-02-11T03:43:00,Online purchase
TXN-19035,ACC-062,4268.99,EUR,CREDIT,PENDING,2026-02-11T04:28:00,Gift
TXN-19036,ACC-022,-347.51,USD,DEBIT,COMPLETED,2026-02-11T06:16:00,Gym membership
TXN-19037,ACC-031,-180.05,EUR,DEBIT,COMPLETED,2026-02-11T07:33:00,Online purchase
TXN-19038,ACC-027,-490.88,EUR,DEBIT,COMPLETED,2026-02-11T08:20:00,Online purchase
TXN-19039,ACC-027,-482.43,EUR,DEBIT,COMPLETED,2026-02-11T08:33:00,Gas station
TXN-19040,ACC-054,-231.55,EUR,DEBIT,COMPLETED,2026-02-11T09:35:00,Online purchase
TXN-19041,ACC-053,-433.96,EUR,DEBIT,COMPLETED,2026-02-11T11:18:00,Gym membership
TXN-19042,ACC-075,2016.69,EUR,CREDIT,COMPLETED,2026-02-11T11:30:00,Gift
TXN-19043,ACC-023,-226.27,USD,DEBIT,FAILED,2026-02-11T13:01:00,Grocery store
TXN-19044,ACC-029,-375.37,EUR,DEBIT,COMPLETED,2026-02-11T14:42:00,Restaurant
TXN-19045,ACC-006,1087.7,EUR,CREDIT,FAILED,2026-02-11T16:11:00,Dividend
TXN-19046,ACC-050,3683.78,EUR,CREDIT,COMPLETED,2026-02-11T16:19:00,Invoice payment
TXN-19047,ACC-057,-50.09,EUR,DEBIT,COMPLETED,2026-02-11T17:44:00,Gas station
TXN-19048,ACC-006,-61.24,EUR,DEBIT,COMPLETED,2026-02-11T17:53:00,Coffee shop
TXN-19049,ACC-095,-76.21,EUR,DEBIT,COMPLETED,2026-02-11T18:44:00,Online purchase
TXN-19050,ACC-045,1228.34,EUR,CREDIT,COMPLETED,2026-02-11T19:47:00,Freelance income
TXN-19051,ACC-027,-6.93,EUR,DEBIT,PENDING,2026-02-11T21:46:00,Rent
TXN-19052,ACC-015,2964.63,EUR,CREDIT,COMPLETED,2026-02-11T23:01:00,Invoice payment
TXN-19053,ACC-048,-310.6,EUR,DEBIT,COMPLETED,2026-02-12T00:55:00,Pharmacy
TXN-19054,ACC-088,-423.18,EUR,DEBIT,COMPLETED,2026-02-12T01:19:00,Gas station
TXN-19055,ACC-011,-363.03,EUR,DEBIT,COMPLETED,2026-02-12T03:13:00,Rent
TXN-19056,ACC-044,3008.41,EUR,CREDIT,PENDING,2026-02-12T04:50:00,Freelance income
TXN-19057,ACC-002,-364.84,EUR,DEBIT,COMPLETED,2026-02-12T06:47:00,Coffee shop
TXN-19058,ACC-070,2447.25,EUR,CREDIT,PENDING,2026-02-12T07:04:00,Invoice payment
TXN-19059,ACC-090,-445.85,EUR,DEBIT,COMPLETED,2026-02-12T07:13:00,Gym membership
TXN-19060,ACC-091,-202.82,EUR,DEBIT,COMPLETED,2026-02-12T08:02:00,Online purchase
TXN-19061,ACC-007,431.42,EUR,CREDIT,COMPLETED,2026-02-12T08:15:00,Gift
TXN-19062,ACC-053,315.97,EUR,CREDIT,COMPLETED,2026-02-12T08:54:00,Salary payment
TXN-19063,ACC-016,-272.22,EUR,DEBIT,COMPLETED,2026-02-12T10:08:00,Gas station
TXN-19064,ACC-085,-78.99,EUR,DEBIT,PENDING,2026-02-12T11:23:00,Restaurant
TXN-19065,ACC-070,-139.31,EUR,DEBIT,COMPLETED,2026-02-12T11:31:00,Pharmacy
TXN-19066,ACC-065,-390.95,EUR,DEBIT,COMPLETED,2026-02-12T12:49:00,Grocery store
TXN-19067,ACC-049,905.79,EUR,CREDIT,COMPLETED,2026-02-12T14:21:00,Freelance income
TXN-19068,ACC-072,3113.88,USD,CREDIT,FAILED,2026-02-12T15:51:00,Refund
TXN-19069,ACC-029,1050.39,EUR,CREDIT,COMPLETED,2026-02-12T16:45:00,Invoice payment
TXN-19070,ACC-023,-222.61,EUR,DEBIT,COMPLETED,2026-02-12T17:15:00,Online purchase
TXN-19071,ACC-088,-128.44,USD,DEBIT,COMPLETED,2026-02-12T17:51:00,Gym membership
TXN-19072,ACC-037,-196.14,EUR,DEBIT,COMPLETED,2026-02-12T18:38:00,Rent
TXN-19073,ACC-089,227.2,EUR,CREDIT,COMPLETED,2026-02-12T19:01:00,Freelance income
TXN-19074,ACC-045,-160.92,EUR,DEBIT,PENDING,2026-02-12T19:31:00,Streaming subscription
TXN-19075,ACC-003,1375.26,EUR,CREDIT,COMPLETED,2026-02-12T21:11:00,Refund
TXN-19076,ACC-062,-54.73,EUR,DEBIT,COMPLETED,2026-02-12T22:18:00,Gym membership
TXN-19077,ACC-020,3241.33,EUR,CREDIT,COMPLETED,2026-02-12T23:28:00,Gift
TXN-19078,ACC-076,1727.16,EUR,CREDIT,COMPLETED,2026-02-12T23:53:00,Dividend
TXN-19079,ACC-090,1208.97,USD,CREDIT,COMPLETED,2026-02-13T00:50:00,Dividend
TXN-19080,ACC-034,-352.37,EUR,DEBIT,COMPLETED,2026-02-13T02:31:00,Restaurant
TXN-19081,ACC-056,-133.04,EUR,DEBIT,COMPLETED,2026-02-13T04:31:00,Online purchase
TXN-19082,ACC-002,4087.44,EUR,CREDIT,COMPLETED,2026-02-13T05:02:00,Invoice payment
TXN-19083,ACC-084,-37.98,EUR,DEBIT,COMPLETED,2026-02-13T05:32:00,Gym membership
TXN-19084,ACC-012,-73.43,EUR,DEBIT,FAILED,2026-02-13T06:47:00,Online purchase
TXN-19085,ACC-078,1927.18,EUR,CREDIT,PENDING,2026-02-13T08:36:00,Salary payment
TXN-19086,ACC-090,-324.37,EUR,DEBIT,COMPLETED,2026-02-13T09:24:00,Online purchase
TXN-19087,ACC-027,-386.62,EUR,DEBIT,COMPLETED,2026-02-13T10:10:00,Restaurant
TXN-19088,ACC-032,4125.11,EUR,CREDIT,COMPLETED,2026-02-13T11:57:00,Invoice payment
TXN-19089,ACC-016,-469.88,EUR,DEBIT,COMPLETED,2026-02-13T13:09:00,Utility bill
TXN-19090,ACC-001,-441.58,EUR,DEBIT,COMPLETED,2026-02-13T15:09:00,Gym membership
TXN-19091,ACC-038,-446.4,EUR,DEBIT,COMPLETED,2026-02-13T16:25:00,Gym membership
TXN-19092,ACC-078,4054.41,EUR,CREDIT,COMPLETED,2026-02-13T17:17:00,Freelance income
TXN-19093,ACC-015,-456.29,EUR,DEBIT,COMPLETED,2026-02-13T18:56:00,Rent
TXN-19094,ACC-050,-13.67,EUR,DEBIT,PENDING,2026-02-13T20:09:00,Restaurant
TXN-19095,ACC-027,-466.15,EUR,DEBIT,COMPLETED,2026-02-13T20:26:00,Online purchase
TXN-19096,ACC-003,-138.02,EUR,DEBIT,COMPLETED,2026-02-13T22:01:00,Grocery store
TXN-19097,ACC-023,4069.93,EUR,CREDIT,COMPLETED,2026-02-13T22:25:00,Gift
TXN-19098,ACC-013,-492.32,USD,DEBIT,COMPLETED,2026-02-13T22:49:00,Streaming subscription
TXN-19099,ACC-058,4091.47,EUR,CREDIT,PENDING,2026-02-14T00:06:00,Invoice payment
TXN-19100,ACC-088,-222.34,EUR,DEBIT,COMPLETED,2026-02-14T01:18:00,Pharmacy
TXN-19101,ACC-050,3079.6,USD,CREDIT,COMPLETED,2026-02-14T02:23:00,Gift
TXN-19102,ACC-010,-439.35,USD,DEBIT,COMPLETED,2026-02-14T02:48:00,Streaming subscription
TXN-19103,ACC-005,-284.29,EUR,DEBIT,COMPLETED,2026-02-14T04:35:00,Gym membership
TXN-19104,ACC-060,-351.91,EUR,DEBIT,COMPLETED,2026-02-14T05:31:00,Grocery store
TXN-19105,ACC-020,-252.28,EUR,DEBIT,COMPLETED,2026-02-14T06:50:00,Utility bill
TXN-19106,ACC-023,-98.08,EUR,DEBIT,COMPLETED,2026-02-14T07:44:00,Utility bill
TXN-19107,ACC-074,-374.66,EUR,DEBIT,COMPLETED,2026-02-14T08:28:00,Utility bill
TXN-19108,ACC-008,3294.58,EUR,CREDIT,COMPLETED,2026-02-14T09:17:00,Invoice payment
TXN-19109,ACC-086,-94.82,EUR,DEBIT,COMPLETED,2026-02-14T09:47:00,Online purchase
TXN-19110,ACC-035,-263.97,EUR,DEBIT,COMPLETED,2026-02-14T11:01:00,Grocery store
TXN-19111,ACC-016,-393.98,EUR,DEBIT,COMPLETED,2026-02-14T11:45:00,Coffee shop
TXN-19112,ACC-085,-444.99,EUR,DEBIT,COMPLETED,2026-02-14T12:07:00,Online purchase
TXN-19113,ACC-050,-197.73,EUR,DEBIT,COMPLETED,2026-02-14T12:56:00,Coffee shop
TXN-19114,ACC-080,-311.33,EUR,DEBIT,COMPLETED,2026-02-14T14:42:00,Utility bill
TXN-19115,ACC-047,1280.46,EUR,CREDIT,COMPLETED,2026-02-14T16:14:00,Salary payment
TXN-19116,ACC-082,-281.73,EUR,DEBIT,COMPLETED,2026-02-14T16:31:00,Pharmacy
TXN-19117,ACC-009,-34.48,EUR,DEBIT,COMPLETED,2026-02-14T16:45:00,Gym membership
TXN-19118,ACC-056,3200.7,EUR,CREDIT,COMPLETED,2026-02-14T18:39:00,Gift
TXN-19119,ACC-081,-222.63,EUR,DEBIT,COMPLETED,2026-02-14T20:29:00,Restaurant
TXN-19120,ACC-064,-140.52,EUR,DEBIT,COMPLETED,2026-02-14T21:48:00,Utility bill
TXN-19121,ACC-092,-199.32,EUR,DEBIT,FAILED,2026-02-14T22:19:00,Restaurant
TXN-19122,ACC-026,3999.49,EUR,CREDIT,COMPLETED,2026-02-14T23:41:00,Dividend
TXN-19123,ACC-014,-481.04,EUR,DEBIT,COMPLETED,2026-02-14T23:59:00,Streaming subscription
TXN-19124,ACC-016,-214.12,EUR,DEBIT,COMPLETED,2026-02-15T01:07:00,Gym membership
TXN-19125,ACC-014,-413.94,USD,DEBIT,COMPLETED,2026-02-15T03:02:00,Online purchase
TXN-19126,ACC-064,-481.18,EUR,DEBIT,COMPLETED,2026-02-15T03:50:00,Restaurant
TXN-19127,ACC-049,-353.48,EUR,DEBIT,COMPLETED,2026-02-15T05:00:00,Coffee shop
TXN-19128,ACC-069,-311.12,EUR,DEBIT,PENDING,2026-02-15T05:13:00,Restaurant
TXN-19129,ACC-019,2504.31,EUR,CREDIT,COMPLETED,2026-02-15T05:45:00,Freelance income
TXN-19130,ACC-060,2009.71,EUR,CREDIT,PENDING,2026-02-15T06:27:00,Dividend
TXN-19131,ACC-026,-453.26,EUR,DEBIT,COMPLETED,2026-02-15T07:54:00,Gas station
